,DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
1741,19,3,,frag,7,refer,"
",,,positive,punct,type,stop
1742,19,4,3,frag,8,refer,"
Four
",,,positive,,,
1743,19,4,3,frag,9,refer,"
",,,positive,punct,type,stop
1744,19,5,,frag,10,refer,"
Keep
",,,positive,,,
1745,19,5,,frag,11,refer,"
",,,positive,punct,type,stop
1746,19,6,3,frag,12,referPlace,"
My car and it just for the strike here
",,location,positive,,,
1747,19,6,3,frag,13,refer,"
",,,positive,punct,type,stop
1748,19,7,,frag,14,refer,"
Could you just confirm the last four digits of the card number you're calling about
",,number-enum-confirm,positive,,,
1749,19,7,,frag,15,refer,"
",,,positive,punct,type,stop
1750,19,8,3,frag,16,refer,"
nan
",,,positive,,,
1751,19,9,,frag,17,direct,"
Could you please provide the last four digits of the card number you're calling about
",request,number-enum,positive,,,
1752,19,9,,frag,18,refer,"
",,,positive,punct,type,stop
1753,19,10,3,frag,19,spell,"
Hold on I'm going to give you a quote hello
",benefit2-greet,spell,positive,,,
1754,19,10,3,frag,20,refer,"
",,,positive,punct,type,stop
1755,19,11,3,frag,21,refer,"
Eleven forty
",,,positive,,,
1756,19,11,3,frag,22,refer,"
",,,positive,punct,type,stop
1757,19,12,,dm,23,acknowledge,"
Okay
",,,,,,
1758,19,12,,decl,24,state,"
and the name on the card
",,,positive,,,
1759,19,12,,frag,25,refer,"
",,,positive,punct,type,stop
1760,19,13,,frag,26,refer,"
In the last four digits of the social
",,number-enum,positive,,,
1761,19,13,,frag,27,refer,"
",,,positive,punct,type,stop
1762,19,14,,dm,28,acknowledge,"
Okay
",,,,,,
1763,19,14,,frag,29,refer,"
",,,positive,punct,type,stop
1764,19,15,,decl,30,reqConfirm,"
Your name is an in house how do you say your name hello
",report-greet,,positive,,,
1765,19,15,,frag,31,refer,"
",,,positive,punct,type,stop
1766,19,16,,decl,32,confirm-state,"
It's one okay
",,enum-number,positive,,,
1767,19,16,,frag,33,elab-refer,"
",,,positive,punct,type,stop
1768,19,17,,dm,34,acknowledge,"
Okay
",,,,,,
1769,19,17,,frag,35,spell,"
Mister in Thomasine
",,location,positive,,,
1770,19,17,,frag,36,refer,"
",,,positive,punct,type,stop
1771,19,18,,dm,37,acknowledge,"
Okay
",,,,,,
1772,19,18,,dm,38,init,"
so
",,,,,,
1773,19,18,,decl,39,state,"
I would first like to take a minute Cher some important information with you it would only take a few of your second
",limitation,time-spell,positive,,,
1774,19,18,,frag,40,refer,"
",,,positive,punct,type,stop
1775,19,19,3,frag,41,refer,"
Although
",contrast,,positive,,,
1776,19,19,3,frag,42,refer,"
",,,positive,punct,type,stop
1777,19,20,,frag,43,state,"
Thank you next in a warm welcome to you for being part of the direct express program updated our system to provide you with better service as always you can use your car MasterCard is accepted
",benefit2-poss2,date-habit,positive,,,
1778,19,20,,frag,44,refer,"
",,,positive,punct,type,stop
1779,19,21,,frag,45,spell,"
It includes making purchases setting up automatic bill payments for utilities and smartphones as well as ATM withdrawals some new direct express features allows you go to any Walmart access Kashmir car without making a purchase with a small fee of a dollar fifty you can access the card website at W
",poss2,currency-spell,positive,,,
1780,19,21,,frag,46,refer,"
",,,positive,punct,type,stop
1781,19,21,,frag,47,refer,"
W
",,spell,positive,,,
1782,19,21,,frag,48,refer,"
",,,positive,punct,type,stop
1783,19,21,,frag,49,spell,"
dot U
",,spell,positive,,,
1784,19,21,,frag,50,refer,"
",,,positive,punct,type,stop
1785,19,21,,frag,51,refer,"
S
",,spell,positive,,,
1786,19,21,,frag,52,refer,"
",,,positive,punct,type,stop
1787,19,21,,frag,53,referPossibility,"
direct express dot com you can access your card information check your balances view and print transactions to make changes to your personal information there you can also set up alerts notifying you will post that deposit balance transaction activity in changing pit be sure to select the card number beginning with the number fifty one you can perform very effectively using automated system such as Kerr verification pin change bounce a query and listen to the transaction details if you have any troubles
",poss2-condition,number-enum-problem-location-verify,positive,,,
1788,19,21,,frag,54,refer,"
",,,positive,punct,type,stop
1789,19,22,3,frag,55,refer,"
Our
",,,positive,,,
1790,19,22,3,frag,56,refer,"
",,,positive,punct,type,stop
1791,19,23,,frag,57,referTime,"
Friendly agents are available to you twenty four seven three hundred sixty five days of the year it coming soon our new mobile app to help you stay connected with your car anytime anywhere it's still in the process to be made so keep your eyes and ears open for that
",benefit2,enum-number-time-availability,positive,,,
1792,19,23,,frag,58,refer,"
",,,positive,punct,type,stop
1793,19,24,,dm,59,init,"
So
",,,,,,
1794,19,24,,decl,60,state,"
Mr Antoine looks like
",,,positive,,,
1795,19,24,,frag,61,refer,"
",,,positive,punct,type,stop
1796,19,25,3,yes,62,acknowledge,"
Yeah
",,,,,,
1797,19,25,3,frag,63,refer,"
",,,positive,punct,type,stop
1798,19,26,,decl,64,stateConstraint,"
We don't have a mobile phone number or a email on file for you if you could provide both of those for me today
",poss2-condition-benefit2-constrain-benefit1-alternative,number,negative,,,
1799,19,26,,frag,65,refer,"
",,,positive,punct,type,stop
1800,19,27,3,yes,66,acknowledge,"
Yeah
",,,,,,
1801,19,27,3,imp,67,hold,"
hold on for my phone number
",hold,number,positive,,,
1802,19,27,3,frag,68,refer,"
",,,positive,punct,type,stop
1803,19,28,,dm,69,acknowledge,"
Okay
",,,,,,
1804,19,28,,frag,70,refer,"
",,,positive,punct,type,stop
1805,19,29,3,frag,71,state,"
This is for
",,,positive,,,
1806,19,29,3,frag,72,refer,"
",,,positive,punct,type,stop
1807,19,30,,dm,73,acknowledge,"
Okay
",,,,,,
1808,19,30,,frag,74,refer,"
",,,positive,punct,type,stop
1809,19,31,,frag,75,referTime,"
Take your time
",,time,positive,,,
1810,19,31,,frag,76,refer,"
",,,positive,punct,type,stop
1811,19,32,3,frag,77,refer,"
For assistance on the floor their work work work
",partial,,positive,,,
1812,19,32,3,frag,78,refer,"
",,,positive,punct,type,stop
1813,19,33,3,decl,79,state,"
That was that was it okay it's two one four
",,enum-number,positive,,,
1814,19,33,3,frag,80,refer,"
",,,positive,punct,type,stop
1815,19,34,,dm,81,acknowledge,"
Okay
",,,,,,
1816,19,34,,frag,82,refer,"
",,,positive,punct,type,stop
1817,19,35,3,frag,83,refer,"
Eight five nine
",,enum-number,positive,,,
1818,19,35,3,frag,84,refer,"
",,,positive,punct,type,stop
1819,19,36,,dm,85,acknowledge,"
Okay
",,,,,,
1820,19,36,,frag,86,refer,"
",,,positive,punct,type,stop
1821,19,37,3,frag,87,refer,"
Zero two zero nine
",,number-enum,positive,,,
1822,19,37,3,frag,88,refer,"
",,,positive,punct,type,stop
1823,19,38,,dm,89,acknowledge,"
Okay
",,,,,,
1824,19,38,,q-wh,90,suggest,"
what about an email
",,,positive,,,
1825,19,38,,frag,91,refer,"
",,,positive,punct,type,stop
1826,19,39,3,frag,92,accept,"
S
",,spell,positive,,,
1827,19,39,3,frag,93,refer,"
",,,positive,punct,type,stop
1828,19,39,3,frag,94,refer,"
W
",,spell,positive,,,
1829,19,39,3,frag,95,refer,"
",,,positive,punct,type,stop
1830,19,39,3,frag,96,refer,"
L
",,spell,positive,,,
1831,19,39,3,frag,97,refer,"
",,,positive,punct,type,stop
1832,19,39,3,dm,98,hesitate,"
E
",,,,,,
1833,19,39,3,frag,99,refer,"
",,,positive,punct,type,stop
1834,19,39,3,frag,100,refer,"
S
",,spell,positive,,,
1835,19,39,3,frag,101,refer,"
",,,positive,punct,type,stop
1836,19,39,3,frag,102,refer,"
T
",,spell,positive,,,
1837,19,39,3,frag,103,refer,"
",,,positive,punct,type,stop
1838,19,39,3,frag,104,refer,"
G
",,spell,positive,,,
1839,19,39,3,frag,105,refer,"
",,,positive,punct,type,stop
1840,19,39,3,frag,106,refer,"
",,,positive,punct,type,stop
1841,19,40,,frag,107,refer,"
T
",,spell,positive,,,
1842,19,40,,frag,108,refer,"
",,,positive,punct,type,stop
1843,19,40,,frag,109,refer,"
G
",,spell,positive,,,
1844,19,40,,frag,110,refer,"
",,,positive,punct,type,stop
1845,19,40,,frag,111,refer,"
",,,positive,punct,type,stop
1846,19,41,3,frag,112,refer,"
J
",,spell,positive,,,
1847,19,41,3,frag,113,refer,"
",,,positive,punct,type,stop
1848,19,41,3,frag,114,refer,"
P
",,spell,positive,,,
1849,19,41,3,frag,115,refer,"
",,,positive,punct,type,stop
1850,19,41,3,frag,116,refer,"
",,,positive,punct,type,stop
1851,19,42,,frag,117,refer,"
J
",,spell,positive,,,
1852,19,42,,frag,118,refer,"
",,,positive,punct,type,stop
1853,19,42,,frag,119,refer,"
P
",,spell,positive,,,
1854,19,42,,frag,120,refer,"
",,,positive,punct,type,stop
1855,19,42,,frag,121,refer,"
",,,positive,punct,type,stop
1856,19,43,3,frag,122,refer,"
At Yahoo dot com
",partial,,positive,,,
1857,19,43,3,frag,123,refer,"
",,,positive,punct,type,stop
1858,19,44,,dm,124,acknowledge,"
Okay
",,,,,,
1859,19,44,,q-yn,125,reqInfoLiking,"
and would you like to sign up for similar today some email alert your promotional text message alert
",preference2,,positive,,,
1860,19,44,,frag,126,refer,"
",,,positive,punct,type,stop
1861,19,45,3,frag,127,answer-expressLiking-refer,"
nan
",,,positive,,,
1862,19,46,,dm,128,acknowledge,"
Okay
",,,,,,
1863,19,46,,frag,129,refer,"
",,,positive,punct,type,stop
1864,19,47,3,decl,130,state,"
I I do have two questions
",,spell-number-enum,positive,,,
1865,19,47,3,frag,131,refer,"
",,,positive,punct,type,stop
1866,19,48,,yes,132,acknowledge,"
Yes
",,,,,,
1867,19,48,,address,133,refer,"
Sir
",,,,,,
1868,19,48,,frag,134,refer,"
",,,positive,punct,type,stop
1869,19,49,3,frag,135,spell,"
How how long do I be on disability
",,spell,positive,,,
1870,19,49,3,frag,136,refer,"
",,,positive,punct,type,stop
1871,19,50,3,decl,137,reqInfo,"
I just got it so as I do is this something that she would new what
",query-exclaim,spell,positive,,,
1872,19,50,3,frag,138,refer,"
",,,positive,punct,type,stop
1873,19,51,,frag,139,answer-spell,"
I'm not really sure you will call the social security office and ask them about that
",,spell,negative,,,
1874,19,51,,frag,140,elab-refer,"
",,,positive,punct,type,stop
1875,19,52,3,dm,141,expressSurprise,"
Oh
",,,,,,
1876,19,52,3,dm,142,acknowledge,"
okay
",,,,,,
1877,19,52,3,frag,143,refer,"
",,,positive,punct,type,stop
1878,19,53,,dm,144,acknowledge,"
Okay
",,,,,,
1879,19,53,,dm,145,init,"
so
",,,,,,
1880,19,53,,frag,146,refer,"
",,,positive,punct,type,stop
1881,19,54,,dm,147,init,"
So
",,,,,,
1882,19,54,,decl,148,state,"
Mr Antoine is there any more questions you have for me before I let you go on about your day
",benefit1-exists,location-spell-time,positive,,,
1883,19,54,,frag,149,refer,"
",,,positive,punct,type,stop
1884,19,55,3,yes,150,acknowledge,"
Yeah
",,,,,,
1885,19,55,3,decl,151,state,"
just one more question so I get paid on the first of every month
",habit,time-spell-number-enum,positive,,,
1886,19,55,3,frag,152,refer,"
",,,positive,punct,type,stop
1887,19,56,,frag,153,spell,"
I'm not sure that's up to social security they do all the money process and all that
",,spell,negative,,,
1888,19,56,,frag,154,refer,"
",,,positive,punct,type,stop
1889,19,57,3,dm,155,acknowledge,"
Okay
",,,,,,
1890,19,57,3,dm,156,init,"
so
",,,,,,
1891,19,57,3,frag,157,spell,"
my balance I
",,spell,positive,,,
1892,19,57,3,frag,158,refer,"
",,,positive,punct,type,stop
1893,19,57,3,frag,159,enumerate,"
nine zero
",,number-enum,positive,,,
1894,19,57,3,frag,160,refer,"
",,,positive,punct,type,stop
1895,19,58,,yes,161,acknowledge,"
Yes
",,,,,,
1896,19,58,,address,162,refer,"
Sir
",,,,,,
1897,19,58,,frag,163,refer,"
",,,positive,punct,type,stop
1898,19,59,3,dm,164,acknowledge,"
Okay
",,,,,,
1899,19,59,3,frag,165,spell,"
I appreciate it
",,spell,positive,,,
1900,19,59,3,frag,166,refer,"
",,,positive,punct,type,stop
1901,19,60,,dm,167,agree,"
No problem
",,,,,,
1902,19,60,,decl,168,state,"
you have a blessed day
",,,positive,,,
1903,19,60,,frag,169,refer,"
",,,positive,punct,type,stop
1904,19,61,3,frag,170,agree,"
You too
",,,,,,
1905,19,61,3,frag,171,refer,"
",,,positive,punct,type,stop
1906,2,1,1,frag,1,direct,"
Welcome to Australia Post load and go support my name is Archie may have your card ID number please
",request-intro,to-number,positive,,,
1907,2,1,1,frag,2,refer,"
",,,positive,punct,type,stop
1908,2,2,2,yes,3,acknowledge,"
yes
",,,,,,
1909,2,2,2,q-yn,4,reqInfo,"
is that the straight digit
",,,positive,,,
1910,2,2,2,frag,5,refer,"
",,,positive,punct,type,stop
1911,2,3,1,no,6,answer-negate,"
No
",,,,,,
1912,2,3,1,decl,7,direct-elab,"
it's the 16 digit number on the back of your card please
",request,enum-number,positive,,,
1913,2,3,1,frag,8,refer,"
",,,positive,punct,type,stop
1914,2,4,2,dm,9,acknowledge,"
Okay
",,,,,,
1915,2,4,2,frag,10,refer,"
",,,positive,punct,type,stop
1916,2,5,2,frag,11,enumerate,"
2
",,enum,positive,,,
1917,2,6,1,frag,12,refer,"
Four
",,,positive,,,
1918,2,7,2,frag,13,enumerate,"
36379775951302
",,enum,positive,,,
1919,2,8,1,decl,14,state,"
02 is the last two digit number
",,number-enum,positive,,,
1920,2,8,1,frag,15,refer,"
",,,positive,punct,type,stop
1921,2,9,2,yes,16,acknowledge,"
Yes
",,,,,,
1922,2,9,2,frag,17,refer,"
",,,positive,punct,type,stop
1923,2,10,1,dm,18,acknowledge,"
Okay
",,,,,,
1924,2,10,1,frag,19,thank,"
thank you so much let me go ahead and pull up the account one moment
",thank,number-enum,positive,,,
1925,2,10,1,frag,20,refer,"
",,,positive,punct,type,stop
1926,2,11,2,dm,21,acknowledge,"
Okay
",,,,,,
1927,2,11,2,frag,22,refer,"
",,,positive,punct,type,stop
1928,2,12,1,decl,23,direct,"
Can I have the access code please it's the six digit number you nominate
",request,number-spell-enum,positive,,,
1929,2,12,1,frag,24,refer,"
",,,positive,punct,type,stop
1930,2,13,1,frag,25,state,"
When you purchase the card
",,,positive,,,
1931,2,13,1,frag,26,refer,"
",,,positive,punct,type,stop
1932,2,14,2,frag,27,enumerate,"
0 22121
",,enum,positive,,,
1933,2,14,2,frag,28,refer,"
",,,positive,punct,type,stop
1934,2,15,1,frag,29,state,"
Thank you so much and how can help you today Tammy
",benefit2,,positive,,,
1935,2,15,1,frag,30,refer,"
",,,positive,punct,type,stop
1936,2,16,2,dm,31,expressSurprise,"
Ah
",,,,,,
1937,2,16,2,yes,32,acknowledge,"
Yes
",,,,,,
1938,2,16,2,frag,33,refer,"
",,,positive,punct,type,stop
1939,2,17,2,dm,34,expressSurprise,"
Oh
",,,,,,
1940,2,17,2,decl,35,state,"
I realize I hadn't changed
",,spell,negative,,,
1941,2,17,2,frag,36,refer,"
",,,positive,punct,type,stop
1942,2,18,2,decl,37,state,"
I updated my address
",,date-address-spell,positive,,,
1943,2,18,2,frag,38,refer,"
",,,positive,punct,type,stop
1944,2,19,2,dm,39,init,"
So
",,,,,,
1945,2,19,2,frag,40,referTime,"
when the cards renewed it's going to my old address
",predict,time-age-address,positive,,,
1946,2,20,1,decl,41,state,"
I'm so sorry for that but let me verify your address is it still 2022
",contrast,address-enum-spell-verify,positive,,,
1947,2,20,1,frag,42,refer,"
",,,positive,punct,type,stop
1948,2,21,1,frag,43,state,"
Pauler up
",,,positive,,,
1949,2,22,1,frag,44,refer,"
Grover Waikiki western Australia 6169
",partial,enum,positive,,,
1950,2,22,1,frag,45,refer,"
",,,positive,punct,type,stop
1951,2,23,2,decl,46,state,"
That's the new address I just changed it today
",,spell-address,positive,,,
1952,2,23,2,frag,47,refer,"
",,,positive,punct,type,stop
1953,2,24,1,dm,48,acknowledge,"
Okay
",,,,,,
1954,2,24,1,dm,49,init,"
so
",,,,,,
1955,2,24,1,decl,50,expressPossibility,"
I can see here
",,spell-location,positive,,,
1956,2,24,1,frag,51,refer,"
",,,positive,punct,type,stop
1957,2,25,1,frag,52,state,"
The new card is already in transit
",,,positive,,,
1958,2,25,1,frag,53,refer,"
",,,positive,punct,type,stop
1959,2,26,1,decl,54,suggest,"
You should be able to receive that one either tomorrow or the next couple of days
",alternative-suggest,enum-day-number,positive,,,
1960,2,26,1,frag,55,refer,"
",,,positive,punct,type,stop
1961,2,27,2,dm,56,init,"
So
",,,,,,
1962,2,27,2,frag,57,reject,"
even though I've only just changed it like 20 minutes ago to come to this address now
",contrast-limitation,time-spell-address-enum,positive,,,
1963,2,27,2,frag,58,refer,"
",,,positive,punct,type,stop
1964,2,28,2,decl,59,predict,"
We'll have to go to look came back
",constrain,,positive,,,
1965,2,28,2,frag,60,refer,"
",,,positive,punct,type,stop
1966,2,29,1,no,61,negate,"
No
",,,,,,
1967,2,29,1,no,62,negate,"
no
",,,,,,
1968,2,29,1,no,63,negate,"
no
",,,,,,
1969,2,29,1,dm,64,reaffirm,"
definitely
",,,,,,
1970,2,29,1,decl,65,stateReason,"
able to go through to that address because our personal will actually check from time to time
",reason-counter_expectation,time-address-verify,positive,,,
1971,2,29,1,frag,66,refer,"
",,,positive,punct,type,stop
1972,2,30,1,dm,67,hesitate,"
Um
",,,,,,
1973,2,30,1,decl,68,state,"
the address
",,address,positive,,,
1974,2,30,1,frag,69,refer,"
",,,positive,punct,type,stop
1975,2,31,1,frag,70,refer,"
If it's already up
",partial,,positive,,,
1976,2,32,2,dm,71,expressSurprise,"
oh
",,,,,,
1977,2,32,2,frag,72,thank,"
thanks
",,,,,,
1978,2,32,2,frag,73,refer,"
",,,positive,punct,type,stop
1979,2,33,1,dm,74,acknowledge,"
Okay
",,,,,,
1980,2,33,1,frag,75,refer,"
",,,positive,punct,type,stop
1981,2,34,2,dm,76,expressSurprise,"
Oh
",,,,,,
1982,2,34,2,dm,77,approve,"
great
",,,,,,
1983,2,34,2,frag,78,refer,"
",,,positive,punct,type,stop
1984,2,35,2,frag,79,state,"
Thank you so much
",,,positive,,,
1985,2,35,2,frag,80,refer,"
",,,positive,punct,type,stop
1986,2,36,1,decl,81,state,"
You're very welcome Tammy
",,,positive,,,
1987,2,36,1,frag,82,refer,"
",,,positive,punct,type,stop
1988,2,37,1,frag,83,thank,"
Thank you for calling
",,,,,,
1989,2,37,1,frag,84,state,"
Australia post load and go support
",,,positive,,,
1990,2,37,1,frag,85,refer,"
",,,positive,punct,type,stop
1991,2,38,1,decl,86,state,"
You have a wonderful day
",,,positive,,,
1992,2,38,1,frag,87,refer,"
",,,positive,punct,type,stop
1993,2,39,1,frag,88,bye,"
Bye
",,,,,,
1994,2,39,1,frag,89,refer,"
-bye
",farewell-closing,,positive,,,
1995,2,39,1,frag,90,refer,"
",,,positive,punct,type,stop
1996,2,40,2,frag,91,state,"
You to
",,,positive,,,
1997,2,40,2,frag,92,refer,"
",,,positive,punct,type,stop
1998,2,41,2,frag,93,bye,"
Bye
",,,,,,
1999,2,41,2,frag,94,refer,"
",,,positive,punct,type,stop
2000,2,42,2,frag,95,bye,"
Bye
",,,,,,
2001,20,1,,frag,1,thank,"
Thank you for calling
",,,,,,
2002,20,1,,frag,2,direct,"
direct express card services my name's minis please verify your full name
",request,verify,positive,,,
2003,20,1,,frag,3,refer,"
",,,positive,punct,type,stop
2004,20,2,1,yes,4,acknowledge,"
Yes
",,,,,,
2005,20,2,1,frag,5,refer,"
",,,positive,punct,type,stop
2006,20,3,1,frag,6,spell,"
I'm here with Mister Donald Ridley I am his advocate but the name is Donald J
",contrast,spell-location,positive,,,
2007,20,3,1,frag,7,refer,"
",,,positive,punct,type,stop
2008,20,3,1,frag,8,refer,"
Whitley
",,,positive,,,
2009,20,3,1,frag,9,refer,"
",,,positive,punct,type,stop
2010,20,4,1,frag,10,referPlace,"
Just with someone over here
",,location,positive,,,
2011,20,4,1,frag,11,refer,"
",,,positive,punct,type,stop
2012,20,5,1,frag,12,refer,"
But she's going to ask you some questions
",predict-partial,,positive,,,
2013,20,5,1,frag,13,refer,"
",,,positive,punct,type,stop
2014,20,6,,frag,14,spell,"
A very good
",,spell,positive,,,
2015,20,6,,frag,15,refer,"
",,,positive,punct,type,stop
2016,20,7,,frag,16,state,"
Could you verify your full name
",,verify,positive,,,
2017,20,7,,frag,17,refer,"
",,,positive,punct,type,stop
2018,20,8,1,frag,18,refer,"
My my full name
",partial,,positive,,,
2019,20,8,1,frag,19,refer,"
",,,positive,punct,type,stop
2020,20,9,,no,20,negate,"
No
",,,,,,
2021,20,9,,frag,21,refer,"
the card holder
",,,positive,,,
2022,20,9,,frag,22,refer,"
",,,positive,punct,type,stop
2023,20,10,1,yes,23,acknowledge,"
Yes
",,,,,,
2024,20,10,1,frag,24,state,"
though real for you know this will be your
",benefit2-contrast,,positive,,,
2025,20,10,1,frag,25,refer,"
",,,positive,punct,type,stop
2026,20,11,1,frag,26,refer,"
Donald Kinney with Keith Whitley
",partial,,positive,,,
2027,20,11,1,frag,27,refer,"
",,,positive,punct,type,stop
2028,20,12,,dm,28,init,"
All right
",,,,,,
2029,20,12,,frag,29,state,"
last for your card number
",,number,positive,,,
2030,20,12,,frag,30,refer,"
",,,positive,punct,type,stop
2031,20,13,1,decl,31,state,"
That's the problem
",,problem,positive,,,
2032,20,13,1,frag,32,refer,"
",,,positive,punct,type,stop
2033,20,14,1,frag,33,referTime,"
Clyde never received a card we just social security and this is the first time you found out about his benefits going to a card under from Camaro bank
",habit,time-from,negative,,,
2034,20,14,1,frag,34,refer,"
",,,positive,punct,type,stop
2035,20,15,1,frag,35,state,"
Prior to that his
",,,positive,,,
2036,20,15,1,frag,36,refer,"
",,,positive,punct,type,stop
2037,20,16,1,frag,37,state,"
His benefits were going on to shoes bank of America card account
",,,positive,,,
2038,20,16,1,frag,38,refer,"
",,,positive,punct,type,stop
2039,20,17,1,dm,39,init,"
So
",,,,,,
2040,20,17,1,frag,40,initConstraint,"
the problem is
",,,,,,
2041,20,17,1,decl,41,state,"
big gave the date given him from social security a sheet but
",contrast,date,positive,,,
2042,20,17,1,frag,42,refer,"
",,,positive,punct,type,stop
2043,20,18,1,frag,43,refer,"
There is no sixteen digit card number here every number this one this sheet exceed sixteen digits
",habit,number-enum-location,negative,,,
2044,20,18,1,frag,44,refer,"
",,,positive,punct,type,stop
2045,20,19,,dm,45,acknowledge,"
Okay
",,,,,,
2046,20,19,,dm,46,init,"
so
",,,,,,
2047,20,19,,dm,47,phatic,"
I mean
",,,,,,
2048,20,19,,decl,48,state,"
you go further into this conversation I would need to authorize you to speak on behalf of this account with Mystere Donald
",,spell,positive,,,
2049,20,19,,frag,49,refer,"
",,,positive,punct,type,stop
2050,20,20,1,yes,50,acknowledge,"
Yes
",,,,,,
2051,20,20,1,frag,51,refer,"
",,,positive,punct,type,stop
2052,20,21,,dm,52,acknowledge,"
Okay
",,,,,,
2053,20,21,,q-yn,53,direct,"
could you please verify the last for your social security number or say
",request-alternative,number-verify,positive,,,
2054,20,21,,frag,54,refer,"
",,,positive,punct,type,stop
2055,20,22,1,frag,55,state,"
One full full none
",,,negative,,,
2056,20,22,1,frag,56,refer,"
",,,positive,punct,type,stop
2057,20,23,,frag,57,state,"
And your data by
",,,positive,,,
2058,20,23,,frag,58,refer,"
",,,positive,punct,type,stop
2059,20,24,1,frag,59,refer,"
Improve fifteen sixty two
",,enum-number,positive,,,
2060,20,24,1,frag,60,refer,"
",,,positive,punct,type,stop
2061,20,25,,dm,61,acknowledge,"
Okay
",,,,,,
2062,20,25,,q-yn,62,reqInfo,"
and do you authorize him to speak on behalf of your account
",,,positive,,,
2063,20,25,,frag,63,refer,"
",,,positive,punct,type,stop
2064,20,26,1,yes,64,answer-acknowledge,"
Yes
",,,,,,
2065,20,26,1,frag,65,elab-refer,"
",,,positive,punct,type,stop
2066,20,27,,dm,66,acknowledge,"
Okay
",,,,,,
2067,20,27,,frag,67,refer,"
",,,positive,punct,type,stop
2068,20,28,1,dm,68,acknowledge,"
Okay
",,,,,,
2069,20,28,1,frag,69,refer,"
",,,positive,punct,type,stop
2070,20,29,,dm,70,init,"
All right
",,,,,,
2071,20,29,,dm,71,init,"
so
",,,,,,
2072,20,29,,frag,72,refer,"
",,,positive,punct,type,stop
2073,20,30,1,dm,73,init,"
All right
",,,,,,
2074,20,30,1,dm,74,init,"
so
",,,,,,
2075,20,30,1,q-wh,75,reqInfo,"
what I'm
",,spell,positive,,,
2076,20,30,1,frag,76,refer,"
",,,positive,punct,type,stop
2077,20,31,1,decl,77,answer-state,"
Here's the fluff
",,,positive,,,
2078,20,31,1,frag,78,elab-refer,"
",,,positive,punct,type,stop
2079,20,32,1,frag,79,refer,"
nan
",,,positive,,,
2080,20,33,1,frag,80,refer,"
He
",,,positive,,,
2081,20,33,1,frag,81,refer,"
",,,positive,punct,type,stop
2082,20,34,1,dm,82,init,"
So
",,,,,,
2083,20,34,1,decl,83,state,"
security verified that his deposit of thirteen thousand three hundred and one dollars and ten cents
",,number-enum-currency,positive,,,
2084,20,34,1,frag,84,refer,"
",,,positive,punct,type,stop
2085,20,35,1,decl,85,state,"
Was placed on
",,,positive,,,
2086,20,35,1,frag,86,refer,"
",,,positive,punct,type,stop
2087,20,36,1,frag,87,refer,"
The account camera bank
",partial,,positive,,,
2088,20,36,1,frag,88,refer,"
",,,positive,punct,type,stop
2089,20,37,1,frag,89,state,"
Which the client does not have a card for it never knew that he had an account with her in a bit
",habit,,negative,,,
2090,20,37,1,frag,90,refer,"
",,,positive,punct,type,stop
2091,20,38,1,dm,91,init,"
So
",,,,,,
2092,20,38,1,decl,92,state,"
this call is
",,,positive,,,
2093,20,38,1,frag,93,refer,"
",,,positive,punct,type,stop
2094,20,39,1,decl,94,expressPossibility,"
To see if he can have his funds wire transfer to bank of America
",poss3-condition,,positive,,,
2095,20,39,1,frag,95,refer,"
",,,positive,punct,type,stop
2096,20,40,,frag,96,refer,"
nan
",,,positive,,,
2097,20,41,,dm,97,acknowledge,"
Okay
",,,,,,
2098,20,41,,frag,98,refer,"
",,,positive,punct,type,stop
2099,20,42,,decl,99,expressPossibility,"
I can get him out a new card within two to three business days in here receive it by Monday
",,enum-number-day-spell-location,positive,,,
2100,20,42,,frag,100,refer,"
",,,positive,punct,type,stop
2101,20,43,1,dm,101,acknowledge,"
Okay
",,,,,,
2102,20,43,1,frag,102,refer,"
",,,positive,punct,type,stop
2103,20,44,,frag,103,stateConstraint,"
Because unfortunately he wouldn't be able to do that being the fact that this card is not activated
",imPoss3-constrain,,negative,,,
2104,20,44,,frag,104,refer,"
",,,positive,punct,type,stop
2105,20,45,,decl,105,stateOpt,"
But I'm available funds here on the account which is fifteen thousand four hundred and two dollars and ten cents
",,number-enum-currency-location-spell-availability,positive,,,
2106,20,45,,frag,106,refer,"
",,,positive,punct,type,stop
2107,20,46,1,dm,107,acknowledge,"
Okay
",,,,,,
2108,20,46,1,dm,108,init,"
all right
",,,,,,
2109,20,46,1,dm,109,init,"
so
",,,,,,
2110,20,46,1,frag,110,refer,"
",,,positive,punct,type,stop
2111,20,47,,frag,111,state,"
Could you just verify with me the address that he would like this card to be sent to
",preference3,address-verify,positive,,,
2112,20,47,,frag,112,refer,"
",,,positive,punct,type,stop
2113,20,48,1,frag,113,refer,"
Donald
",,,positive,,,
2114,20,48,1,frag,114,refer,"
",,,positive,punct,type,stop
2115,20,49,1,frag,115,state,"
Go to the bank of America well for us it's
",benefit1,,positive,,,
2116,20,49,1,frag,116,refer,"
",,,positive,punct,type,stop
2117,20,50,1,decl,117,stateConstraint,"
She took my address you need your mailing address two one three three
",constrain,enum-number-address,positive,,,
2118,20,50,1,frag,118,refer,"
",,,positive,punct,type,stop
2119,20,51,1,frag,119,state,"
South military hop
",,,positive,,,
